,id,avg_accel_x,avg_accel_y,avg_accel_z,avg_enmo,avg_anglez,sum_non_wear_flag,avg_light
42,09b29113,0.27867203364176574,0.031256175111416984,0.3268799658155867,0.040087823169338906,21.66436004592126,0.0,16.71072385817085
43,0a418b57,0.195960005044746,0.175269610383541,-0.2581079812753492,0.05678462730677266,-17.940048518649625,0.0,34.27213112306234
44,0a431608,0.1671857931221549,-0.12184291618922886,0.23450189770793095,0.03808749262951663,16.073731024551762,0.0,38.34076207832295
45,0b4014f0,-0.2062818306515219,-0.032675916711314666,0.11729429261007189,0.03309713312436655,9.012825346246109,212220.00001335517,177.30612349932565
46,0b50f3fa,0.03335334577403032,0.015577511950520725,-0.1537434742252319,0.03757561343548951,-13.323440406573361,114737.50000500819,28.715336433156995
47,0b518637,-0.22310422209282688,0.00890500610709379,-0.0645602022593041,0.07811900733327144,-4.86142207772591,0.0,17.415696289921602
48,0b7d7aec,0.054288940192385,0.05926982662858314,-0.7905242583142224,0.0011416008080310945,-60.53454924680477,310133.5000143568,11.188502503590191
49,0b7d9da6,-0.34836824049852716,0.0321312601194481,-0.2471263310540738,0.08308304645829748,-17.523839634715102,0.0,62.7370800060938
50,0bd89878,0.02408634475277924,0.021908992124416066,0.2915627582560803,0.08806393216740795,18.860054297821666,0.0,53.99920391189508
51,0bfe4fc9,-0.39629774250105837,-0.01469808722343444,-0.10907630809317838,0.03155897828729753,-10.604175250526646,53717.500002782326,15.195413148688695
52,0c4e2d68,-0.3554637449032415,-0.06338419118320916,-0.05490638890217289,0.07571580712202426,-4.387381785503789,0.0,55.996274496455705
53,0c4eabac,-0.31021677862316277,0.11670853424051518,-0.07052808758935977,0.09365617418537452,-6.007008110041981,0.0,18.82979845804834
54,0c98f822,-0.040108094331767825,0.14604476728421836,-0.19027846497654446,0.019637108627218413,-17.466118953865454,215105.50001012767,64.23882037361902
55,0cbe4e54,-0.23072970184087968,0.12588730919371052,-0.13418617519159054,0.0358657356344228,-9.17424519502004,9029.500000779051,17.78939844981823
56,0d01bbf2,-0.47897260666484065,-0.037642703658711,-0.21595601614929044,0.06154238719386715,-14.676990001909983,0.0,41.46844467850623
57,0d279d77,-0.1919901125370462,0.007908482229211663,0.3612007368066787,0.032648553660178235,27.997894058026457,156137.50000856956,15.162058898391852
58,0d4800c8,0.28462726178197256,-0.05069965575054695,-0.14056281977991592,0.0370269378902693,-10.769481473673725,10080.000002003275,47.410378733583194
59,0d4fa8f4,0.16657496908875674,0.006815201427460367,0.27478539994549106,0.06901468130195902,18.023229300279606,0.0,65.12907985625253
60,0d570d3e,-0.11276974845651508,0.3472937034816908,0.08738854230712005,0.006696862289304065,7.020865619435329,155340.00000400655,12.006502682752973
61,0d924604,-0.44986481008541956,0.07028114144475495,-0.17272140318329102,0.0719618450924804,-12.61162612633632,0.0,137.68651996200498
62,0e3b0bd2,0.06148243545405649,0.07039883124827591,0.5511784580890977,0.002896114225150873,43.81114919506668,253080.0000178069,9.097543889021665
63,0ec403df,-0.054581740433952475,-0.0489487619840278,-0.15014759478129214,0.035154546708695424,-9.872683602781851,0.0,24.256065659522672
64,0ed2a3c8,0.06504781506100027,0.03548095816781925,0.07912976984472603,0.04097118713337695,8.295019284964207,158897.50000767922,15.94053517944811
65,0eddd8e5,0.22141276160485276,-0.03877632434000577,-0.24194421222029125,0.056484159929823134,-17.254685768959586,14400.000002003275,36.79017120930728
66,0f6b71c4,0.11492578473031773,-0.19383194664962108,0.6858680409612401,0.007402761624260484,50.80855273310181,321653.500008347,0.31438167038744197
67,0fbb3ca5,0.25037472069877403,-0.08011388666446428,-0.15649529763836478,0.03902963567559928,-10.278133172099702,0.0,105.91270270640162
68,101774f0,-0.01390501017747296,0.0872285242865,0.21757535426492236,0.061924008058483956,14.065642377172525,0.0,35.08368392272026
69,101c27f1,0.21474847033257438,-0.00865537895351173,-0.16731887753161917,0.08596317353593555,-12.027309429970298,0.0,41.2491791388251
70,108b8659,-0.11427645639410687,0.007912541888862147,-0.1291758937689869,0.06555457812144597,-8.906509037909526,720.0000002225861,12.408487824079993
71,10ad8c48,0.1915527189054157,0.03968521566986666,0.004209155905512634,0.027059953968222347,-0.9101234863967715,71460.00000467431,28.359306571790533
72,10e46254,-0.1340249527058515,0.01424243421612022,-0.03547607847330608,0.07543088933212909,-2.9367737413135164,0.0,30.061879274382104
73,113f5798,-0.48443526530025716,0.012307418286245118,-0.16095188186107437,0.04387864535031335,-11.989855179951771,0.0,31.292008592132945
74,11739de2,0.03171823264408746,-0.019331643735188846,0.22458779461062464,0.025326679700999458,16.982098285423625,0.0,14.115302486871498
75,119d7562,0.19620997928732922,0.02462531808906387,-0.21971599025677815,0.04662194506334982,-14.887225421634152,0.0,29.30223048220635
76,119e181e,-0.05224050124547357,0.06174029929542814,-0.10876399567293556,0.03445852618571813,-9.048455630814729,84240.00000556465,17.3188801908221
77,11be5d2e,0.14973403503017071,0.0031893738559266986,-0.468688185383109,0.014125316874045717,-35.95520112441804,109625.50000567595,115.60172259978297
78,11f9b26c,-0.2916784780841667,-0.025927185753000372,-0.3437172835033179,0.04040433524819739,-29.111921182652644,108540.0000031162,13.99167164015042
79,12380b06,0.047612001507542384,-0.040983210296275746,-0.20874228670319125,0.024097761247530557,-15.10375598280292,43445.50000411784,49.69789132932697
80,12a607f6,-0.030846142951823714,0.06250011538260139,-0.1497296856432701,0.041619645444376484,-14.224785033925846,0.0,30.320128536616163
81,1301f65d,-0.38678624441671516,0.016756928542976453,-0.17270167929528865,0.034383246697048064,-13.192775782552463,42521.500002337154,16.448528309245734
82,1314bc8c,-0.08993669268096305,-0.009476069702987925,-0.3291552835099259,0.028257833967113153,-24.05615472178119,16025.500001224224,66.9020515733813
83,137baaec,-0.0049979374146336035,0.018485429281995203,-0.39661090835386703,0.005821491206236429,-31.379372412301368,269280.00001068413,7.49089194100471
84,13eee030,-0.377255677054244,-0.05270314969422209,-0.11059635580138256,0.056425207867986944,-8.008653907784561,0.0,55.54687728716297
85,13fca10c,0.1368378758923557,0.2884749514017294,0.28760552127294176,0.02431254293133289,20.09033884281641,165780.00000445172,22.336311586250694
86,14391970,-0.0722030355407298,-0.0044660298850429025,-0.15801749395638498,0.06613188491399005,-10.880382666679195,0.0,39.0605127072058
87,144a9a79,0.10737682749611696,-0.04400159665908355,-0.22795577292136954,0.040977351491759004,-16.04025248035897,17100.000001558103,60.12788609909122
88,14568d61,-0.01179682100867855,-0.11917593585217143,0.3138113073158415,0.0032963364329203714,24.544849991534523,190949.50001057284,34.03822541215117
89,1470a1df,-0.313432754343606,0.03433940202517007,-0.19818906008402848,0.03332173335747172,-15.310306239652302,25200.000001558103,15.951247188691731
90,14a6e58e,-0.04166554093931874,0.011811851822122837,0.0024201404392419725,0.06585538408460842,-0.3374287284717093,0.0,85.28833858572004
91,14b3d6e5,-0.3424860359824972,-0.05211758197633787,-0.13761775664793546,0.06945808210048632,-9.994357209206312,0.0,61.18316246182514
92,15227eef,-0.2209663177803363,0.1388750857923775,-0.11501013187826742,0.026152917019903955,-7.807285748192628,8280.000000222586,53.133945160225785
93,154d1191,-0.04947703934581318,-0.043187239913679724,-0.09413336335701153,0.051328770224513154,-7.2596491889564865,22320.00000111293,15.674365180095919
94,15dbc929,-0.0005335833391392332,-0.006438657354988774,-0.15359682581059533,0.05037136204433971,-12.615145561266221,24197.500001001637,18.473130748871963
95,15f217a6,-0.017756597127312,0.03358841619115168,-0.1730163356373958,0.05706767566941751,-11.855641393796835,0.0,13.144853348279531
96,15f2e240,0.0679800779904061,0.04863584323784339,-0.04351521318884,0.06026550160945969,-3.3910998170791307,0.0,118.00743353985943
97,1606f203,-0.26039283380538325,0.036202149212330705,-0.21959812686274466,0.04056002135046396,-16.277791224283504,68580.00000289362,72.33309034298091
98,1649ce22,0.03267230214246424,-0.009291533701384235,-0.20302458909423543,0.06495165989546213,-14.416585254715566,0.0,19.199104797701043
99,17c1ae23,0.06766175386007901,0.19066314741867144,-0.12746635302513287,0.06308469300295648,-7.850919717221169,0.0,19.351648852078267
100,1837456f,0.16876966798781226,-0.02265904363001498,-0.22439521030161516,0.0699281046540383,-15.226424034310515,0.0,87.88479000173444
101,18b8b2f6,-0.0726646462460738,0.029619578556638482,-0.3292876062543902,0.040402765854927476,-25.2446751636827,79740.00000445172,12.217625073354467
102,19098ef0,0.05620728117668928,0.011038126857462636,0.3382292125168538,0.010327367182770806,27.523255400073815,184860.000006455,28.328421868865114
103,1911731d,-0.2678895395360268,0.027672602072308785,-0.08105584551486361,0.02512383108751335,-5.354859923974573,68789.50000345008,16.032943825516707
104,19455336,-0.06730291086408556,0.1875964543177849,-0.3813758119875718,0.018892908650285176,-30.760856689795983,248040.0000082357,10.622701109836727
105,1957153d,-0.3287956402152467,0.04356318749201705,-0.09589989266722307,0.0404759261752974,-6.457128578959608,0.0,59.645057151382225
106,1a803bfe,-0.13123296157314857,0.2588822790739132,-0.22781942297672111,0.007313285317194926,-18.080800012968023,265901.5000188085,4.647900477383815
107,1aae1de3,0.016788420298902384,0.004713365389902572,-0.6763191948512427,0.01390799943451024,-57.85218337990356,251393.5000079018,37.246533304235086
108,1aff6762,-0.0779435816335748,0.18914815685607397,0.1909667696336819,0.010355171188373934,15.45831265051766,235397.50001035025,9.52107304863686
109,1b2eea8f,-0.2907173883442615,0.05705750440966896,-0.12645999756243267,0.0355457728066447,-9.153705443995161,13313.500000779051,14.28438862386757
110,1b32427b,-0.10122868266640611,-0.04579406681232442,-0.3519215130802515,0.029359001113387812,-29.56001718090493,0.0,30.768170423876875
111,1b329556,0.47050834425428223,0.06920354734178191,-0.11959077839457087,0.0444105186251378,-8.2862571414047,1440.0000004451722,35.851642915690874
112,1b5b34bc,-0.012656818326464321,-0.16201374513804842,-0.11325604173229836,0.020197627995038676,-7.170579736973086,166320.0000080131,17.34027735746658
113,1b6fb363,0.03290033930137212,0.08388674539004418,0.37358474501241584,0.017797571671863837,29.858705561760555,195480.0000144681,3.472352432795927
114,1c063ebc,0.4000906706425056,-0.06956724673137656,-0.035199432244988844,0.04423029615950982,-2.4413337123467707,0.0,89.86048023827178
115,1c23295e,-0.059018509669068915,-0.010785471504378669,-0.5030753804274452,0.008422210272123582,-44.289536922252445,324360.0000140229,9.382180665087503
116,1c5ba087,-0.44875702337783213,0.013709705659086845,-0.22534147525386894,0.05525226214845107,-15.921795744294007,0.0,43.23714020189359
117,1cd37b36,0.007031282214775072,-0.6732826044892256,-0.2621668684312911,0.001307832187217135,-23.92564175096564,397037.5000050082,1.4079153632445163
118,1d78b3c3,-0.008439330119459434,0.04381616328246101,-0.18292617336763284,0.05355284940389183,-14.812946159642767,41574.500002337154,16.083364171556635
119,1e08b1dc,-0.18036608909092086,0.1079133275918419,-0.2942404835251,0.024312168284658976,-21.095694812841106,0.0,53.55251521380447
120,1e5f6199,-0.22119785230478262,-0.018787373241311873,-0.14539835193796888,0.08991895621265034,-10.554872877177166,0.0,18.846960353703295
121,1e87baed,0.0500533932975991,-0.008530508590261696,-0.2706006050949937,0.05750489822219581,-18.744295769475865,0.0,20.593535767218142
122,1eda934b,0.07283623237653053,0.008383564588683523,-0.325679787724058,0.045413562665771866,-22.08421138529277,0.0,44.670635080714945
123,1eea8df2,-0.2706695476561226,0.17727768102454494,-0.45685881078232704,0.010241706484971259,-32.16419724854432,14760.00000111293,16.59564443234362
124,1eedf45e,0.04376586691854862,-0.17097003727979573,-0.4477475575859871,0.019098341487142928,-33.10916447030892,202157.5000143568,28.383193376904334
125,1f2164a4,0.05884320376479483,-0.013928289117540965,0.16362828013250166,0.04510006089831013,10.286406512773294,8280.000000445172,5.526226771689446
126,1f5835cd,0.004302428162283273,0.03240606470558325,-0.1331870421291711,0.03937053999784919,-9.18366307692145,41297.50000255974,18.44222330494582
127,1f65fa82,0.003995246722007355,0.0842726850578704,-0.12267306602426252,0.03253895868413942,-8.607618468150672,69300.00000511948,67.47606759382505
128,1f7bd44c,-0.01749255623732192,0.08561647500556932,-0.6795156822115095,0.011565200584722199,-60.294424285894976,257765.50001146318,20.212163726745246
129,1fc07a80,-0.31145204012593575,0.0024633948656344958,-0.17380554458827102,0.06657521804360668,-12.53845223104067,8681.500001224224,122.52343729735584
130,1fed3943,-0.203209734671604,0.01264261774887137,-0.2053516662148498,0.03902175017433339,-14.744207296172554,22649.500001669396,72.66343197460836
131,214f46e8,0.17898154248953618,-0.02937655574230817,-0.24699750084513825,0.04224695816745795,-17.344653456897085,0.0,10.025073814618061
132,215ca39b,0.4052385421105085,-0.18330794338542983,-0.24197450848901655,0.03732976465826816,-16.038892863933757,8693.500000779051,14.46854398651207
133,218faf6f,-0.004900219640567396,0.026456795827641308,0.01492535949785189,0.0637986779780794,0.3420636595230586,0.0,69.96064177533005
134,21a76448,0.01626417607690567,-0.03396466865100069,-0.16202404644224397,0.0464194959715578,-10.858424018511059,0.0,96.33755683761922
135,21eb6d47,0.0324282041354432,0.19129433034736998,-0.6059514401103254,0.007840680211628264,-49.992298152242604,225720.00001624878,14.0709011984473
136,221e37e0,0.09371962892058341,0.0028499478705945203,-0.7918359812934895,0.016018448328117867,-67.78188475322918,187920.00001179706,70.24460950469536
137,22375702,0.19459354977648333,-0.1509887956113442,-0.1627057769148099,0.05473631429377254,-8.651007552651556,0.0,28.143778697938462
138,224fc39a,-0.2763354051577733,0.13242387242173664,-0.3657106433122341,0.03094426640083621,-24.950619378364852,0.0,60.242928867606
139,22536a61,0.026545389089992873,-0.03069611015182906,-0.7267574277174921,0.013746253713283878,-61.07226677578003,221153.50000723405,11.641819375596418
140,22b4191a,0.13173020800471552,-0.008608003114626167,0.1872495043720543,0.040975404387413206,12.479901869285353,0.0,18.632074498184533
141,22c72c4e,0.16803447657721568,0.3161412466000101,-0.6372528188697524,0.0024249172789427616,-54.623445985064585,367013.5000047856,4.318776807012728
142,22e44415,-0.45001080999728316,0.22766763057792286,-0.262891640424455,0.055518115578876544,-17.393038019643495,0.0,6.87475577221433
143,22f43a12,-0.21385088401227367,0.11418659170452043,-0.09773452162573446,0.054912273192025025,-7.39648745251132,13680.000001335517,77.11506604244936
144,233b9425,0.005926129110659518,0.05170699434958441,0.008743075279026551,0.03322051833809496,-1.3157404461226025,63425.50000389526,19.38400508309926
145,23567787,0.00845354498152498,0.7292025994161732,0.0751643156497553,0.0054576363097192885,4.403681287019701,347141.5000127987,82.91806729015931
146,23dafdab,-0.09974162450406023,-0.051922697236777594,0.21407790494194606,0.02475477531673969,16.69050253548599,221760.00000868086,18.46472800523203
147,23e024bd,-0.004597109349421067,0.010855627718197348,0.17882107506505018,0.0031260322655199723,14.812026392567676,353520.00001535844,1.330836019427541
148,23e71e7c,-0.06084680291634174,-0.10740442121192877,-0.08837808054820846,0.024491451644301578,-6.7372055937409145,0.0,48.844786907332384
149,24398aed,0.02971113939610063,0.025524586612374053,0.08814227074680037,0.004124206830380723,6.147634867314862,362165.50001524715,3.1702208955804094
150,2496c491,-0.18259180537414346,0.18632372996637334,-0.22074400131463826,0.03203868316516741,-16.35051319232134,56297.5000032275,31.12916233642011
151,24a3b16d,-0.2689177645362976,-0.04575858822661991,-0.021325175184250412,0.025268584963130857,-0.865458112547161,33120.000002003275,31.003373458342256
152,24ab10c6,-0.10019297432436877,-0.013105059127363924,-0.10036192440186013,0.053811481535481986,-9.332848998304941,81497.50000434043,90.91635110501696
153,25849c6c,-0.006838140702161245,0.01065748797574635,-0.2327632460827969,0.02060449753447637,-15.658484731857314,15480.000001335517,40.237656864001046
154,25a3a723,-0.001535817390811297,-0.12724503269657936,-0.42833317963994066,0.03114318895940661,-32.33604659495542,0.0,31.200662560224632
155,25eba023,0.01843397891729044,0.03778082224864792,-0.8721129905935018,0.0014451757405727296,-76.15973145195193,325673.50001012767,7.956688889893358
156,260f542b,0.06024720951373593,0.027948940935042698,-0.1804392690075684,0.040138979255736444,-12.302542494330586,0.0,63.35142513276342
157,26190ddd,-0.3811613111153853,-0.03326478948731839,-0.21564490646831466,0.08927825600924681,-15.906592201203845,0.0,65.81462951867383
158,26aeacdf,-0.35044998060775,-0.03576582893420129,-0.27407237169213855,0.09376044185403719,-18.782853552917288,0.0,23.783014772042826
159,26d541c2,0.06303054632766714,0.16997780182901379,0.20001216598088678,0.0376750238020543,15.73511453568573,0.0,54.379864345622586
160,2760be91,-0.11915049587501932,-0.07329037936680677,-0.2613409803245776,0.035793411951392615,-19.411444902992223,62693.50000411784,8.656062158571606
161,278e8a51,-0.23196093457690753,-0.017008957142831044,-0.12506506299398729,0.07330497720744227,-8.806702825030829,0.0,110.84187976078847
162,27d7e5e4,0.09138519111779667,0.11122862448569013,-0.46178945747414707,0.018334923882058794,-39.79713584046635,212220.00000756793,59.83076756317644
163,2812951b,0.018124464987977824,0.0013373547897307652,0.02364363712449005,0.08653990600914228,1.1197001390542916,0.0,101.35910402418705
164,2840643b,-0.22784840021476221,-0.11737400203708163,-0.10931387444885877,0.07096407709637075,-7.892539843538078,0.0,23.489413234951215
165,2898269f,0.15195134485478082,-0.059107009125573644,-0.08889833651902976,0.10301321349877436,-6.504297934616118,0.0,68.52058528770236
166,28e973b1,-0.2290316539386649,0.04605920727501894,-0.13990189022771612,0.03961360202239855,-9.566045709130089,31661.500002782326,48.76824872440377
167,29587a31,-0.061694223194595485,0.07039862962524872,-0.11440060675217432,0.027948595020090814,-11.782171245697004,248789.50000701146,26.681749237148484
168,29b37b4a,-0.5143210576148008,-0.11328181249685162,-0.21182673704584654,0.044630092821395816,-14.522428281497035,0.0,26.316090202495616
169,29c54890,-0.24309604060172915,0.05606188240184051,-0.2293061047398026,0.02669860314942774,-17.169272243343624,23760.000001335517,10.91113905400836
170,2a0b8386,0.20237493093607223,0.03900260353808883,-0.5381407507910104,0.021889150832690676,-43.677803550041936,152609.5000050082,19.45250967261502
171,2a3fcf9a,0.1693597734066503,0.009771516338875724,-0.11185392995224248,0.06818018097403597,-7.834623142780763,0.0,199.56722913835813
172,2a6a6b92,-0.03183743138519859,0.1924395537628702,-0.09636813690835165,0.008182168460077882,-11.502608689777245,287357.5000159149,4.658965000568642
173,2a88cbe9,-0.2926788506726574,0.07050857548471587,-0.2966645783666413,0.035249972233937756,-26.30314850866292,247145.5000125761,92.29045186567055
174,2a922ca4,-0.33056360320903155,-0.0510070545518311,-0.21982039928436276,0.04044311304551462,-15.818356135645546,6120.000000445172,15.839184637917606
175,2a9e0dee,-0.14245535791988742,-0.017790962155855877,-0.43648454291925215,0.033929870533543426,-30.75645313481166,23957.500002337154,127.97859477599242
176,2ac0bd9f,0.029685354920786222,-0.030939827040079425,-0.22069384657514657,0.058657685146350697,-15.450652072009762,0.0,29.56329100122987
177,2afea280,0.04817514839772751,0.04148193490672551,-0.20629962524331502,0.03867761082849894,-14.50335488219503,27317.50000144681,12.79580709130228
178,2b34dcf3,-0.06418555381242096,0.018963928574220315,0.09926577222630843,0.033258812799764344,5.697490487069661,132120.00000868086,14.670448539012266
179,2bac0893,-0.2599249177272139,0.21033894547990442,-0.3436859642509227,0.02000064340238813,-28.3168645529109,177840.00000845827,31.02201122999711
180,2bbcfd43,0.21607286732774827,-0.012636745892953417,-0.2751147621473272,0.023900825674635622,-23.04691325880292,58860.00000356138,22.636164813570634
181,2c2dc20d,0.08452550699267398,0.027957260617709437,-0.05199957309096314,0.0975407139735979,-4.662003611781961,0.0,298.5672740261278
182,2c3b09db,0.13521087062271853,0.013214326777174774,0.0642152204197675,0.08902773971720375,4.0415158856672955,0.0,88.26370754740758
183,2c406043,0.03502239101966007,0.007962279298370015,-0.20338984603567486,0.06411635105655956,-14.930188887214785,0.0,207.86626275278994
184,2c483245,0.05841626214497774,0.004821009966808717,-0.3527257395690486,0.072380983630177,-24.529558483372124,0.0,57.06624927334641
185,2c54d6c5,-0.03065566738171518,0.25879561510221,-0.2981047722319102,0.0260272548211243,-23.87190324069907,187920.00001736172,24.946748084393892
186,2ca2206f,-0.08004431896309536,0.058017313202891586,-0.26903614518434954,0.045411588261477245,-17.783919364817965,0.0,132.96859524463602
187,2cb0db2c,-0.11164166384549044,0.019385492771556045,0.09286800944207685,0.03368221661449675,5.200893150476396,78300.0000048969,36.80421175205584
188,2cd9b5a3,-0.07602039943318598,0.016057894641252124,-0.022702065997884872,0.02455959840868947,-1.4089911608874397,5580.000000890344,25.159866243389736
189,2cda86bd,0.027417496364351587,-0.38444382525219756,-0.278186040350001,0.00527500184842093,-18.278876490458536,253781.50000612112,3.5625545628093707
190,2d0bbbd3,0.1011148287130618,-0.02622141266572162,-0.12273239707267043,0.07635810147972662,-8.823429974566812,0.0,167.94991762974573
191,2da6bf6e,-0.06257951402098154,-0.005307547441683003,-0.03399316848627127,0.05791205732963504,-2.624887641901996,3420.0000006677583,97.73004237839608
192,2e17c497,0.2791964830136543,-0.051433088096845325,-0.2004247887629656,0.03311868292866009,-14.018068811064593,12773.500000556465,38.67827237665211
193,2e5f5207,-0.3200135955777348,-0.01846122445112623,-0.18702477784478272,0.07151608567508297,-13.066721904216363,0.0,38.5080880930094
194,2ee0a1e8,0.46763328864072273,0.049657148080543764,-0.2681755562454128,0.05537596980701053,-18.65461862125898,0.0,35.39136089322398
195,2f154763,0.264988755157557,0.02093703489060252,0.25069828903550134,0.04705485557569664,16.992675866490707,0.0,5.9452278926344855
196,2f16cad4,-0.1472884148316196,-0.033155658757678924,-0.10753673215729764,0.0535838634337386,-7.969895027100992,23040.000003116205,96.9219712463441
197,2f1af08a,-0.20574068191430356,0.17132556768240817,-0.25502334723420045,0.041091937457841066,-18.273052159281708,80981.50000411784,18.67148426749687
198,2f8ec752,-0.1959084635256525,0.03031354752428336,-0.2457923869953241,0.03808096198656847,-17.483383385348333,0.0,95.94049915053898
199,2fba6cf4,-0.11927975475267509,0.08703296412085555,-0.2228674934218001,0.026380221809312394,-14.934699045061276,146340.00000556465,24.511708906219692
